id,sellValue,buyValue,sellDay,buyDay
85605,148,100124,695,8486
85606,142,100109,3344,3682
85607,207,100075,3453,3635
85608,353,100013,349,605
85609,170,100019,862,920
85610,128,100121,625,3595
85611,130,100114,8075,8310
85612,152,100101,2019,2385
85613,152,100099,268,354
85614,130,99882,995,1014
85615,130,100124,4540,4994
85616,128,100123,2437,3242
85617,147,100106,32,469
85618,152,100082,498,903
85619,157,100119,1650,4105
85620,185,100026,1879,3648
85621,147,100044,90,1852
85622,159,100093,14,358
85623,173,100090,279,828
85624,139,100123,1163,2095
85625,232,100107,113,1855
85626,190,99969,1131,1490
85627,147,100017,405,1343
85628,127,100108,2219,2725
85629,172,100090,3125,5797
85630,138,100124,467,1854
85631,125,100120,1104,2028
85632,149,100082,2387,2669
85633,139,100116,2630,5226
85634,131,100115,410,1393
85635,133,100121,1779,9687
85636,133,100118,2447,8585
85637,134,100113,3859,4030
85638,173,100102,3381,4245
85639,133,100088,8270,8333
85640,152,100117,5932,6541
85641,127,100100,4081,4173
85642,190,100036,291,1364
85643,126,100106,272,1439
85644,132,100119,5601,8125
85645,151,100123,1721,2238
85646,129,100095,3445,5950
85647,143,100123,2206,2549
85648,205,100065,2277,3261
85649,125,100119,233,4223
85650,142,100124,1166,1439
85651,160,100114,4569,6858
85652,146,100118,2562,5956
85653,129,100093,1587,6168
85654,213,100073,837,1405
85655,147,100094,453,823
85656,154,100100,2073,2705
85657,145,100117,4210,6711
85658,136,100030,1717,2155
85659,217,99909,364,530
85660,128,100108,1947,3380
85661,171,100054,1478,1535
85662,315,100074,215,912
85663,128,100068,397,963
85664,126,100116,1207,1632
85665,142,100106,4040,6511
85666,132,100095,4825,6437
85667,126,100100,1854,5274
85668,125,100060,4139,7472
85669,196,100058,1239,2264
85670,141,100117,5250,6478
85671,142,100115,176,6811
85672,159,100097,2504,3378
85673,137,100080,4509,5771
85674,135,100086,909,1281
85675,135,100106,64,1165
85676,133,100070,4209,5667
85677,139,100101,821,1253
85678,132,100104,1894,7124
85679,194,100064,535,1503
85680,126,100118,360,4936
85681,139,100096,5961,7651
85682,177,100045,2589,3710
85683,132,100086,786,3438
85684,200,100066,3719,4067
85685,148,100119,3230,7608
85686,260,100108,201,757
85687,190,100115,1687,3204
85688,150,100118,2507,2782
85689,144,100120,1432,4359
85690,130,100097,1401,3759
85691,130,100123,6644,6969
85692,125,100118,5268,7148
85693,172,100107,3885,4326
85694,150,100121,5167,6125
85695,161,100058,1923,2622
85696,160,100095,247,579
85697,165,100106,1133,8277
85698,186,100114,6241,7911
85699,131,100123,3690,6108
85700,165,100104,1938,8814
85701,185,100054,174,452
85702,141,100083,8723,9127
85703,179,99854,727,813
85704,129,100124,744,4596
85705,309,100028,1429,2437
85706,130,100119,1267,2126
85707,135,100100,3331,4628
85708,166,100111,2102,3139
85709,160,100071,2125,2621
85710,393,100045,519,590
85711,165,99950,124,1336
85712,133,100092,2989,4462
85713,158,100112,2231,3909
85714,157,100096,31,323
85715,157,100114,2242,4922
85716,140,100085,5035,5507
85717,138,100093,581,3152
85718,154,100121,789,6482
85719,169,100113,228,3143
85720,129,100118,6727,7221
85721,126,100106,1658,4140
85722,148,100098,3247,4332
85723,189,100008,3,357
85724,132,100099,537,559
85725,146,100095,4297,5641
85726,152,100115,4319,5276
85727,154,100119,2104,2914
85728,181,100097,1543,1925
85729,139,100044,6363,8393
85730,182,100119,2449,4265
85731,130,100036,300,517
85732,144,100120,2141,2961
85733,126,100098,1182,1526
85734,164,100093,457,1713
85735,135,100063,236,2636
85736,128,100119,957,5341
85737,128,100076,3435,3906
85738,127,100092,1984,5839
85739,178,100021,92,517
85740,130,100123,2475,2618
85741,134,100092,3324,4287
85742,125,100097,4343,7295
85743,129,100078,675,1342
85744,125,100114,5472,10777
85745,134,100121,741,4630
85746,280,100097,429,877
85747,152,100107,970,1118
85748,125,100109,3198,8885
85749,131,100117,3032,7669
85750,208,100026,187,1489
85751,146,100113,2415,3348
85752,190,100077,102,116
85753,139,100065,1314,2312
85754,136,100115,4254,6592
85755,125,100112,4754,5180
85756,127,100117,1421,4650
85757,129,100097,1962,2314
85758,137,100103,3780,8721
85759,137,100119,382,4061
85760,154,100104,1327,5441
85761,162,100070,2724,3142
85762,127,100097,2657,4515
85763,145,100112,3627,6802
85764,187,100038,119,828
85765,192,100120,1055,3759
85766,169,100123,28,5013
85767,133,100120,2469,9835
85768,141,100120,5120,6997
85769,157,100122,6089,6426
85770,142,100123,1721,3293
85771,169,100111,583,753
85772,145,100113,229,414
85773,153,100124,893,3271
85774,167,100090,2386,3636
85775,290,100008,593,768
85776,204,99823,1086,1170
85777,150,100115,3939,9513
85778,184,100093,3115,3503
85779,127,100078,534,1771
85780,139,100120,2730,7595
85781,162,100120,3860,6607
85782,225,100029,462,2740
85783,141,100120,4240,5584
85784,126,100122,841,1816
85785,134,100101,453,1546
85786,133,100120,3497,3915
85787,325,100095,16,503
85788,139,100114,3052,3226
85789,166,100118,465,1315
85790,207,100090,1360,1551
85791,136,100121,796,6081
85792,129,100101,3904,4766
85793,211,100087,1478,1941
85794,135,100124,54,5949
85795,137,100123,849,4114
85796,125,100079,2654,4940
85797,265,100091,461,829
85798,144,100091,239,2211
85799,125,100121,3161,5771
85800,144,100124,1386,1764
85801,148,100094,2411,4173
85802,146,100107,1085,6224
85803,135,100099,3620,4210
85804,148,100083,1385,2462
85805,125,100091,5154,6687
85806,139,100114,819,5734
85807,175,100078,664,1732
85808,340,99840,169,1468
85809,144,100113,3026,3923
85810,132,100071,5819,6595
85811,192,99935,536,1362
85812,129,100123,5241,7077
85813,173,100103,1929,2446
85814,129,100113,690,4231
85815,198,100097,458,1922
85816,132,100100,1599,2517
85817,163,100109,5222,6586
85818,172,100070,4538,4651
85819,128,100073,1782,2825
85820,135,100094,1577,3100
85821,126,100088,1352,1929
85822,128,100116,6150,6340
85823,126,100104,391,4937
85824,136,100116,1250,2507
85825,154,100053,536,2064
85826,129,100084,3511,4524
85827,138,100118,1984,8558
85828,140,100108,374,3632
85829,181,100051,4851,5237
85830,143,100119,2496,7545
85831,208,100097,233,756
85832,126,100117,4025,9515
85833,133,100107,270,1709
85834,139,100083,2381,3072
85835,143,100090,1450,5513
85836,383,100113,172,789
85837,149,100118,193,3970
85838,126,100124,2553,7808
85839,169,100089,467,2771
85840,135,99978,36,613
85841,161,100113,1529,2919
85842,201,99665,697,766
85843,140,100091,1781,2554
85844,174,100065,3407,4063
85845,126,100099,7363,8847
85846,141,100084,822,2090
85847,167,100113,1328,3222
85848,135,100124,951,5024
85849,130,100114,6900,9355
85850,130,100105,945,6261
85851,159,100069,976,1741
85852,136,100118,7182,9016
85853,139,100106,1360,2615
85854,259,100031,158,1664
85855,172,100124,58,129
85856,125,100082,8277,9459
85857,149,100110,4478,6648
85858,125,100115,1393,5119
85859,129,100103,4393,5478
85860,142,100117,20,1899
85861,166,100121,2721,3722
85862,148,100072,1662,3227
85863,126,100111,367,2332
85864,135,100107,1185,1190
85865,149,100116,3753,6721
85866,133,100085,1475,2511
85867,133,100111,4495,6968
85868,185,100115,140,752
85869,199,100115,1698,1794
85870,228,100121,1578,2421
85871,176,100106,2399,2702
85872,132,100114,3343,5256
85873,143,100098,733,3849
85874,132,100112,152,296
85875,231,100072,1118,1351
85876,134,100103,451,6650
85877,126,100102,1098,1273
85878,150,100079,2232,7984
85879,131,100091,1364,2239
85880,378,100013,115,1693
85881,148,100094,642,814
85882,151,100089,607,848
85883,148,100108,4824,6193
85884,136,100074,1751,2186
85885,134,100068,750,922
85886,226,99999,750,2219
85887,184,100101,821,2690
85888,143,100118,2252,7100
85889,238,100043,1397,1483
85890,132,100116,705,6215
85891,145,100037,1475,1577
85892,126,100124,1316,5157
85893,220,99968,913,994
85894,182,100108,1873,2571
85895,172,100084,100,282
85896,214,100063,3325,3855
85897,167,100098,1276,2744
85898,169,100116,4590,6798
85899,164,100121,3130,8129
85900,131,100118,1463,6170
85901,148,100121,3493,5630
85902,149,100117,2173,6870
85903,145,100116,668,2142
85904,151,100092,3558,3576
85905,152,100122,496,533
85906,125,100116,1268,2696
85907,130,100016,455,2932
85908,125,100115,959,4691
85909,156,100086,1289,1785
85910,143,100090,1123,1601
85911,197,100093,1982,2398
85912,190,100124,980,1326
85913,131,100090,8411,8489
85914,136,100089,2307,2458
85915,135,100084,1862,5740
85916,132,100117,129,1558
85917,199,100123,2690,2802
85918,148,100124,3081,3571
85919,130,100119,2519,7938
85920,146,100119,5047,8808
85921,126,100120,894,3672
85922,138,100113,2628,3663
85923,127,100111,8075,8572
85924,133,100121,457,1590
85925,138,100105,265,5437
85926,154,100082,1745,1858
85927,126,100067,1857,6536
85928,126,100119,613,2793
85929,178,100078,508,1508
85930,126,100117,3501,9355
85931,140,100036,757,1762
85932,177,100119,2294,6331
85933,136,100123,4749,5108
85934,151,100123,857,2441
85935,143,100124,2178,3643
85936,215,99447,235,1155
85937,158,100121,3864,5189
85938,165,100081,5159,5987
85939,155,100123,7,1581
85940,168,100123,604,2027
85941,190,100124,827,6859
85942,125,100097,5112,7527
85943,166,100093,794,847
85944,147,100123,81,2148
85945,190,100078,1285,1502
85946,132,100105,449,9644
85947,172,100093,35,953
85948,132,100117,1284,4423
85949,137,100124,1299,2327
85950,127,100100,5707,6533
85951,127,100086,1262,2146
85952,128,100113,5921,7426
85953,133,100118,2017,6995
85954,133,100119,1460,5735
85955,138,100110,3428,6350
85956,132,100099,5660,7582
85957,147,100121,591,2516
85958,129,100118,453,1795
85959,162,100106,2643,4437
85960,153,100050,692,1360
85961,125,100088,2306,2978
85962,134,100025,754,1048
85963,145,100102,342,4131
85964,127,100122,969,5731
85965,135,100093,5647,5858
85966,131,100095,3392,4439
85967,131,100123,3210,5263
85968,158,100091,600,1539
85969,355,100021,470,617
85970,151,100077,3623,4496
85971,266,100086,97,165
85972,176,100062,843,955
85973,141,100004,1404,1769
85974,127,100124,239,1265
85975,156,100107,1311,3799
85976,136,100111,4533,7330
85977,138,100063,2685,4041
85978,229,100067,432,760
85979,129,100120,516,1537
85980,142,100060,280,3997
85981,144,100104,2062,2223
85982,133,100096,5001,7971
85983,152,100116,2781,5001
85984,159,100124,2125,4270
85985,125,99974,2516,2851
85986,128,100123,7076,10357
85987,144,100056,1440,5089
85988,140,100114,107,1888
85989,141,100104,5181,6525
85990,128,100102,2432,5022
85991,148,100112,2132,3978
85992,147,100113,1284,6206
85993,125,100052,2125,2145
85994,199,99918,119,859
85995,133,100067,3530,5142
85996,177,99954,534,896
85997,129,100117,3411,4153
85998,140,100124,769,3121
85999,144,100116,4302,6468
86000,363,100084,568,670
86001,138,100106,2858,4117
86002,179,100117,2074,4042
86003,129,100100,3268,3650
86004,125,100049,2389,2610
86005,146,100103,1934,3628
86006,142,100117,1384,4151
86007,162,100070,1152,1340
86008,211,99994,864,1195
86009,193,100095,729,2104
86010,161,100114,137,5461
86011,153,100085,2840,3038
86012,130,100103,2296,5143
86013,153,100093,2387,2586
86014,179,100114,1218,2149
86015,133,100120,3350,4792
86016,126,100102,5180,5375
86017,146,100043,1887,2101
86018,161,100123,2464,2579
86019,127,100087,2588,4766
86020,207,100123,80,747
86021,171,100108,957,1161
86022,132,100054,1201,3833
86023,132,100118,1854,3856
86024,125,100123,1404,2703
86025,135,100079,1335,4251
86026,169,100109,577,2688
86027,126,100116,1309,4579
86028,180,100098,1114,1486
86029,133,100089,3173,4901
86030,140,100100,770,2302
86031,130,100113,1226,4060
86032,129,100092,353,3869
86033,145,100094,3444,3567
86034,146,100036,863,1513
86035,181,100123,2691,5113
86036,183,100118,722,2606
86037,138,100113,522,1274
86038,178,100046,2430,2441
86039,137,99936,595,1619
86040,164,100117,1179,2340
86041,125,100112,4729,4900
86042,215,100041,677,686
86043,155,100094,100,4507
86044,132,100117,3086,6065
86045,141,100122,6037,6473
86046,135,100054,1286,2000
86047,125,100104,2034,2603
86048,125,100114,1895,2493
86049,153,100116,1117,5373
86050,127,100109,3478,3725
86051,165,100120,1526,2925
86052,167,100070,1915,3690
86053,132,100119,3240,4317
86054,137,100107,20,206
86055,248,100099,310,1505
86056,129,100120,390,2786
86057,143,100080,3747,6166
86058,142,100114,4319,4697
86059,230,100085,303,392
86060,158,100096,757,1035
86061,144,100106,8046,8865
86062,173,100120,1899,1932
86063,148,100123,474,4949
86064,191,100094,1375,2174
86065,128,100124,2248,4742
86066,219,100115,1383,1697
86067,127,100088,3002,3336
86068,157,100115,2824,4323
86069,132,100109,7157,7312
86070,145,100068,1166,2862
86071,125,100124,1247,7075
86072,126,100094,3049,10011
86073,130,100103,1771,6023
86074,181,100073,245,427
86075,126,100124,6816,8405
86076,181,100105,1052,1217
86077,129,100120,2131,6111
86078,152,100122,1373,4640
86079,292,100124,357,400
86080,132,100122,1119,2814
86081,126,100119,3566,7911
86082,188,100061,49,106
86083,142,100123,1907,4272
86084,126,100116,2591,3559
86085,229,100073,668,1370
86086,167,100086,18,1538
86087,163,100114,1551,2628
86088,137,100120,1050,1568
86089,204,100097,593,795
86090,137,100072,1641,4059
86091,127,100020,1286,2339
86092,143,100122,600,1291
86093,131,100109,125,1663
86094,156,100108,1370,1974
86095,203,100101,1879,2535
86096,153,100089,158,366
86097,172,100089,722,1978
86098,238,99966,461,822
86099,204,100046,297,1879
86100,185,99890,190,1043
86101,154,100120,411,848
86102,141,100115,939,1544
86103,126,100124,3903,4815
86104,208,100116,285,1159
86105,158,100105,1227,1465
86106,232,100084,1746,2466
86107,128,100105,4923,7810
86108,130,100116,8013,8526
86109,125,100119,5966,8915
86110,125,100117,3589,5209
86111,125,100116,1051,5296
86112,131,100050,1263,1956
86113,127,100108,1397,3125
86114,139,100113,3121,6090
86115,139,100119,2182,2663
86116,151,100101,494,673
86117,151,100118,908,3722
86118,126,100120,2097,2633
86119,169,100106,2964,3323
86120,158,100095,2123,4191
86121,127,100059,2010,4210
86122,163,100116,3813,8387
86123,126,100114,37,1394
86124,136,100123,4465,4820
86125,245,100080,2166,2982
86126,170,100122,1242,3531
86127,127,100093,713,5904
86128,129,100093,669,2147
86129,131,100122,961,3187
86130,143,100123,3309,5482
86131,138,100038,1908,2144
86132,135,100073,4439,6957
86133,131,100119,5532,6344
86134,137,100112,1430,8199
86135,148,100116,1687,7412
86136,135,100115,4382,4615
86137,138,100094,3549,7249
86138,156,100121,1188,1809
86139,129,100124,28,3326
86140,127,100000,1156,2800
86141,129,100111,1078,5127
86142,129,100107,1211,4341
86143,127,100064,1621,2381
86144,169,100110,810,1261
86145,161,100098,529,855
86146,127,100090,7094,7739
86147,125,100121,2899,5830
86148,134,100079,1495,4022
86149,127,100051,4921,7150
86150,126,100117,371,4200
86151,185,100057,858,3135
86152,148,100082,144,1653
86153,135,100112,3681,6093
86154,140,100122,458,2275
86155,129,100056,4870,5105
86156,156,100087,485,1243
86157,143,100120,52,10767
86158,194,100088,45,1046
86159,125,100116,793,1250
86160,146,100113,4254,5984
86161,150,100116,985,3390
86162,147,100103,1323,5177
86163,150,100086,9621,9978
86164,132,100113,3095,5863
86165,132,100080,778,1630
86166,157,100113,2546,2854
86167,145,100113,4536,5201
86168,148,99953,1390,1430
86169,138,100065,5941,6526
86170,201,100081,1738,1755
86171,182,100112,1202,1470
86172,134,100120,3231,5090
86173,153,100102,2247,5958
86174,128,100100,3725,5926
86175,135,100075,166,2493
86176,148,100111,2392,7655
86177,134,100112,3952,5631
86178,175,100039,492,4684
86179,146,100121,281,1597
86180,125,99825,252,1547
86181,145,100114,3018,6584
86182,163,100120,147,6441
86183,129,100114,1217,5929
86184,126,99901,335,944
86185,144,100122,1379,7895
86186,149,100096,2074,2983
86187,128,100117,5601,5706
86188,130,100113,2049,8637
86189,137,100123,888,7901
86190,146,100112,3460,8009
86191,166,100109,2126,5939
86192,469,100024,140,222
86193,183,100109,392,535
86194,130,100114,987,5484
86195,159,100118,1761,3443
86196,179,100119,843,1327
86197,135,100084,1538,2790
86198,125,100112,3916,4203
86199,134,100116,4825,4967
86200,150,100104,4870,6540
86201,192,99983,598,652
86202,154,100116,3026,4295
86203,140,100112,11,721
86204,134,100104,11,1840
86205,131,100086,1198,1385
86206,125,100119,5510,6483
86207,176,100114,245,1048
86208,133,100121,1324,1720
86209,130,100091,1078,2109
86210,130,100116,11,4597
86211,127,100120,553,4592
86212,129,100014,549,1431
86213,186,100120,330,406
86214,133,100120,148,2991
86215,145,100107,5189,6715
86216,150,100096,417,7795
86217,151,100106,162,2534
86218,182,100087,1228,1621
86219,132,100116,767,1597
86220,133,100101,2905,5088
86221,147,100116,2022,4029
86222,134,100121,5364,5989
86223,143,100116,1886,2538
86224,138,100122,897,3371
86225,159,100066,1416,4225
86226,130,100119,3232,4554
86227,146,100124,2445,2530
86228,144,100108,1196,2323
86229,153,100122,1654,4819
86230,139,100082,1114,5991
86231,169,100096,774,1189
86232,140,100114,4469,5193
86233,175,100118,2934,3151
86234,127,99930,1366,1837
86235,141,100119,5106,5946
86236,204,100124,154,205
86237,140,100105,2877,7778
86238,143,100091,3759,4058
86239,131,100121,2945,4705
86240,131,100124,1004,3075
86241,155,100033,450,1273
86242,193,100086,4245,4276
86243,139,100119,2271,2900
86244,134,100109,7469,8290
86245,133,100110,314,1961
86246,144,100081,2123,5942
86247,218,100066,695,785
86248,133,100107,6128,9790
86249,131,100103,5370,6988
86250,125,100118,728,4007
86251,127,100117,2411,7698
86252,130,100073,2155,2223
86253,160,100085,2926,4717
86254,135,100117,980,2256
86255,132,100110,6349,6872
86256,126,100080,2221,2571
86257,152,100111,3986,4131
86258,260,100105,1265,2273
86259,132,100119,3719,4197
86260,175,100122,2632,5722
86261,312,100116,419,716
86262,137,100116,2210,5420
86263,127,100081,1092,2913
86264,134,100115,327,2203
86265,147,100107,523,4150
86266,174,100090,2506,2526
86267,134,100095,3210,5651
86268,148,99956,64,157
86269,149,100099,3275,4249
86270,142,100117,506,2621
86271,157,100104,1458,1741
86272,128,100109,1782,2657
86273,148,100121,7336,8342
86274,129,100120,747,7675
86275,141,100113,7046,8234
86276,153,100099,1003,4427
86277,259,100071,1117,1237
86278,135,100103,3816,4291
86279,125,100121,7531,10014
86280,130,100109,1576,7329
86281,166,100106,2703,3127
86282,133,100108,1498,6043
86283,131,100100,651,1599
86284,126,100100,286,5144
86285,146,100085,2894,3289
86286,132,100121,7130,8932
86287,144,100115,3957,5164
86288,136,100119,5790,6286
86289,133,100123,4277,6473
86290,146,100113,1170,3966
86291,192,100117,375,1671
86292,170,100114,2825,2943
86293,134,100081,1644,7062
86294,133,100093,2704,3484
86295,170,99840,642,687
86296,130,100103,3634,3803
86297,132,99946,1303,1952
86298,125,100094,525,1535
86299,180,100078,6823,6905
86300,133,100117,1631,4824
86301,134,100104,1205,1243
86302,144,100032,1280,1964
86303,143,100082,4114,4492
86304,161,100124,2405,5936
86305,139,100113,4269,4654
86306,148,100093,1900,2313
86307,161,100097,1992,4037
86308,174,100095,5316,6436
86309,132,100092,3135,3757
86310,156,100117,4900,7477
86311,148,100103,1033,1043
86312,132,100096,2117,4747
86313,148,100106,242,976
86314,126,100122,4021,8868
86315,128,100094,4821,7312
86316,131,100112,1241,4102
86317,160,100113,150,2474
86318,125,100113,2535,5714
86319,131,100043,692,1083
86320,270,100122,963,971
86321,150,100123,7403,7836
86322,214,100113,1166,3305
86323,139,100121,3276,7729
86324,129,100121,4700,5048
86325,695,100108,299,363
86326,125,100018,4845,5079
86327,139,100100,3340,4504
86328,138,100124,539,5884
86329,348,100112,15,923
86330,183,100076,1369,1495
86331,174,100091,1386,5224
86332,130,100103,924,2055
86333,132,100088,4620,7202
86334,132,100110,305,2558
86335,127,100102,3374,9503
86336,162,100055,4456,5112
86337,181,100116,82,3716
86338,148,100094,2351,3299
86339,157,100123,1746,2201
86340,137,100124,4366,6303
86341,125,100121,1241,1850
86342,160,100096,4065,4100
86343,299,100089,839,1210
86344,137,100079,3551,8011
86345,186,100071,86,287
86346,185,100073,667,1063
86347,251,100078,1714,1885
86348,135,100099,1385,4145
86349,175,100119,2574,5501
86350,138,100121,6813,9003
86351,161,100120,2806,5050
86352,194,100097,1438,3005
86353,213,100091,1655,3919
86354,135,100123,5436,7499
86355,138,100111,2246,3102
86356,198,100118,133,3914
86357,144,100098,898,1298
86358,161,100122,594,1122
86359,176,100115,73,5717
86360,138,100124,31,1687
86361,126,100121,3417,3679
86362,145,100120,6332,9224
86363,125,100061,1639,3965
86364,130,100110,1966,6157
86365,135,100119,2082,2482
86366,140,100116,2765,6943
86367,134,100122,2029,4302
86368,198,100112,1270,1962
86369,154,100118,1681,1814
86370,223,100103,4245,4333
86371,139,100123,693,7307
86372,132,100122,3584,8895
86373,137,100114,38,3569
86374,145,100063,3750,4867
86375,130,100109,4949,5897
86376,258,99931,857,1354
86377,130,100105,1558,2115
86378,128,100110,4619,5207
86379,129,100115,1968,4097
86380,131,100124,5631,7217
86381,279,100121,1836,2054
86382,140,100114,2823,3232
86383,217,100085,238,630
86384,155,100096,3156,5220
86385,151,100096,910,3090
86386,153,100122,2477,4851
86387,174,100017,1640,2238
86388,168,100117,1999,2491
86389,146,100118,1305,6743
86390,162,100122,1636,5238
86391,191,100042,402,1882
86392,272,100021,443,515
86393,162,100100,1495,4088
86394,132,100124,2792,2826
86395,141,99932,501,1314
86396,144,100107,3631,5818
86397,161,100099,1336,1631
86398,127,100123,2833,7116
86399,125,100112,3599,4531
86400,133,100102,2302,6486
86401,140,100106,8627,9490
86402,380,100002,66,151
86403,142,100111,4096,4279
86404,160,100109,851,1642
86405,136,100092,5945,7366
86406,125,100110,7578,7668
86407,149,100090,4302,5373
86408,142,100124,8935,9635
86409,404,100116,812,1031
86410,200,100121,929,1374
86411,126,100111,7404,7493
86412,130,100124,3799,7653
86413,125,100061,1470,7982
86414,133,100096,1077,2979
86415,134,100108,2356,3926
86416,169,100118,368,985
86417,148,100111,1986,2353
86418,150,100124,1870,2423
86419,160,100105,4240,7093
86420,158,100113,2431,4298
86421,125,100095,1041,1354
86422,140,100122,2326,5840
86423,147,100118,4460,4897
86424,125,100017,2354,2462
86425,160,100123,2867,4115
86426,272,99964,93,987
86427,134,100123,347,360
86428,133,100105,252,4561
86429,126,100113,4005,4858
86430,127,100040,2100,4512
86431,159,100123,764,1142
86432,127,100060,1070,1081
86433,128,100112,4851,5950
86434,130,100123,484,5658
86435,157,100122,4102,6167
86436,167,100086,2211,2799
86437,126,100121,1330,1460
86438,125,100087,1022,4886
86439,133,100112,385,410
86440,126,100114,4890,5461
86441,134,100054,6230,6720
86442,159,100120,750,1524
86443,132,100077,139,2827
86444,508,100104,608,615
86445,133,100097,5993,6808
86446,143,100085,32,1069
86447,138,100116,296,4366
86448,210,100122,136,3360
86449,131,100116,4142,6143
86450,128,100081,2417,5414
86451,152,100111,1776,3355
86452,132,100118,4456,9870
86453,194,100080,122,324
86454,142,100112,2321,7017
86455,140,100116,270,2512
86456,147,100123,1150,1281
86457,143,100121,7265,8865
86458,163,100087,1914,8293
86459,126,100108,3613,5935
86460,134,100109,3111,8018
86461,283,100102,1596,6384
86462,139,100092,3988,6569
86463,217,100002,570,669
86464,157,100113,1891,4471
86465,128,100094,520,1311
86466,133,100101,2721,9274
86467,127,100120,1553,2043
86468,126,100106,4561,4617
86469,143,100116,4345,5134
86470,132,100115,136,824
86471,193,100114,1350,3272
86472,195,100084,2039,2449
86473,134,100096,5969,6523
86474,183,100089,3274,3423
86475,213,100117,2669,5023
86476,206,100011,329,1315
86477,186,100123,5934,7315
86478,145,100109,6490,7073
86479,135,100120,2553,3007
86480,125,100118,26,4087
86481,132,100091,3306,3651
86482,173,100076,767,3603
86483,125,100093,3657,4613
86484,128,100117,8604,9120
86485,137,100114,4602,5449
86486,161,100119,855,1344
86487,134,100123,1916,4197
86488,167,100108,1642,3795
86489,299,99806,1458,1761
86490,141,100093,1888,3553
86491,131,100096,2038,3536
86492,130,100117,6902,6993
86493,131,100117,1232,6653
86494,136,100110,1916,6337
86495,125,100105,1985,6966
86496,132,100110,4330,6456
86497,248,100065,621,2121
86498,131,100122,3926,4290
86499,145,100106,840,3239
86500,419,100054,607,1020
86501,128,100110,7211,8959
86502,298,100061,354,461
86503,129,100123,2039,2404
86504,130,100123,579,4822
86505,126,100117,150,1887
86506,198,100082,1206,1258
86507,159,100102,1059,7267
86508,130,100103,1546,5731
86509,143,100076,583,5930
86510,183,100121,866,1642
86511,141,100088,794,2780
86512,125,100111,1489,6558
86513,127,100119,1891,2540
86514,129,100105,267,2038
86515,142,100119,429,986
86516,141,100114,2103,3423
86517,135,100108,5679,6319
86518,134,100094,2769,3486
86519,161,100114,112,1387
86520,261,100120,1026,2425
86521,127,100081,1102,1478
86522,182,100124,544,2998
86523,154,100071,746,2278
86524,128,99805,1064,1124
86525,218,100102,195,1781
86526,130,100108,4921,5288
86527,150,100086,2904,3487
86528,161,100117,1561,3735
86529,129,100077,2997,4764
86530,141,100092,887,3600
86531,182,100114,2437,3581
86532,196,100092,44,2370
86533,130,99973,1199,1450
86534,177,100114,1823,2631
86535,138,100085,2555,3180
86536,126,100111,4481,5314
86537,152,100121,1236,4115
86538,160,100116,777,5679
86539,169,100083,1255,2353
86540,169,100120,2417,7825
86541,214,100109,2855,5495
86542,134,100123,1638,3254
86543,157,100123,4478,8546
86544,322,100114,424,854
86545,155,100099,5082,6461
86546,133,100100,5814,6648
86547,141,100090,930,4205
86548,162,100124,1281,5694
86549,160,100064,420,3224
86550,129,100110,1703,4058
86551,145,100086,1878,2997
86552,149,100099,524,1532
86553,146,100082,2739,3112
86554,130,100117,5972,6659
86555,125,100108,175,482
86556,125,99759,683,1083
86557,285,100080,339,872
86558,207,99885,886,1481
86559,188,100105,1168,3538
86560,153,100084,2335,10621
86561,135,100123,3735,5035
86562,127,100119,830,1946
86563,151,100107,885,1223
86564,131,100119,117,8827
86565,126,100099,2848,2991
86566,179,99948,686,920
86567,194,100074,729,2022
86568,137,100076,2014,2159
86569,263,100114,406,622
86570,129,100122,4516,4712
86571,130,100096,2209,2393
86572,125,100037,837,1086
86573,134,100094,1248,1353
86574,355,100025,111,493
86575,133,100107,996,2184
86576,128,100098,656,770
86577,204,100119,595,1751
86578,127,100120,3721,4925
86579,147,100101,4006,4590
86580,215,100049,3137,4223
86581,126,99876,2286,3646
86582,163,100122,1304,2223
86583,148,100083,495,1267
86584,251,100073,76,709
86585,214,100030,115,911
86586,188,100112,7136,7292
86587,145,100115,6967,10846
86588,139,100091,1692,1835
86589,172,100116,1710,3920
86590,136,100047,2074,3822
86591,160,100120,3301,5799
86592,148,100045,1120,1574
86593,229,100113,139,1128
86594,145,100117,2768,3843
86595,134,100122,825,3090
86596,137,100104,2661,9559
86597,166,100122,1703,8146
86598,169,100113,6274,6891
86599,153,100122,2406,2959
86600,149,100084,1919,2642
86601,219,99995,332,530
86602,163,100099,347,1402
86603,265,100004,626,860
86604,140,100051,10000,10524
86605,161,100101,227,4357
86606,131,100016,1869,2974
86607,150,100105,462,600
86608,127,100115,2095,8931
86609,134,100085,4391,5395
86610,125,100119,5215,7083
86611,128,100120,4385,5688
86612,137,100079,524,1535
86613,143,100105,1250,5140
86614,160,100103,1670,1680
86615,195,100083,743,1239
86616,129,100117,2026,2516
86617,154,100112,230,3972
86618,125,100119,2547,5537
86619,140,100122,4011,4228
86620,135,100112,6083,10441
86621,131,100099,6441,6468
86622,129,100122,628,7774
86623,137,100114,3219,5080
86624,161,100083,461,1241
86625,133,100049,341,342
86626,140,100116,3048,3642
86627,128,100124,3164,3317
86628,125,100042,1725,2388
86629,130,100072,879,1647
86630,129,100121,317,5936
86631,142,100124,5897,6083
86632,139,100057,2115,3643
86633,137,100119,833,2313
86634,135,100123,67,1352
86635,144,100123,2716,3635
