id,sellValue,buyValue,sellDay,buyDay
7819,198,100120,2237,4154
7820,141,100112,2014,4956
7821,337,99963,177,303
7822,133,100109,6717,7438
7823,135,100098,4420,5682
7824,131,100028,1318,2326
7825,148,100123,399,4642
7826,125,100117,7374,8813
7827,161,100120,5279,6045
7828,135,100119,682,1639
7829,132,100123,817,1496
7830,149,100051,1599,2597
7831,202,100072,355,869
7832,148,100104,7774,8885
7833,676,100077,235,290
7834,193,100045,1221,1648
7835,134,100040,954,1991
7836,173,100124,1441,1682
7837,129,100076,5833,6195
7838,137,100067,798,1839
7839,146,100105,6812,7056
7840,137,100117,5964,6076
7841,135,100087,3751,3837
7842,126,100120,711,2502
7843,131,100029,275,2242
7844,143,100093,1639,2251
7845,131,100114,591,3484
7846,131,100043,213,288
7847,134,100080,769,843
7848,126,100117,887,2547
7849,140,100069,597,1361
7850,133,100117,497,1648
7851,130,100107,7776,8085
7852,128,100119,2009,6974
7853,177,100100,5282,8225
7854,205,100080,1728,1973
7855,136,100105,6139,6617
7856,136,100076,2435,3262
7857,176,100102,938,1663
7858,130,100103,9266,9415
7859,158,100107,4446,9618
7860,136,100113,3731,6713
7861,166,100088,1468,2014
7862,143,100123,29,1070
7863,129,100108,1063,1517
7864,136,100105,3771,5750
7865,133,100120,6652,7707
7866,128,100122,1266,4994
7867,146,100121,434,8509
7868,126,100116,1253,3841
7869,126,100107,3194,5223
7870,194,100097,398,1764
7871,199,100104,746,2661
7872,125,100124,1946,2603
7873,132,99950,342,1039
7874,247,100052,2363,2383
7875,125,100119,1294,8436
7876,126,100108,2321,2684
7877,183,100109,2036,2218
7878,141,100122,6260,10045
7879,164,100120,2472,2887
7880,157,100102,455,4682
7881,507,100003,277,323
7882,525,100098,314,859
7883,147,99750,2611,2840
7884,130,100004,1156,1305
7885,147,100119,1487,2154
7886,161,100095,128,435
7887,136,100108,4002,7340
7888,130,100117,3471,4727
7889,226,100032,417,426
7890,139,100123,4562,8992
7891,161,100094,4828,4985
7892,133,100113,4406,5618
7893,127,100112,2987,7484
7894,135,100086,2767,4628
7895,129,100119,5098,5434
7896,188,100107,2635,2892
7897,181,100123,259,3411
7898,146,100104,2885,4452
7899,167,100088,683,3256
7900,138,100124,3927,8052
7901,127,100095,412,1129
7902,133,100102,4337,6639
7903,134,100107,284,1886
7904,128,100103,3538,6360
7905,140,100118,7279,7535
7906,132,100101,2171,3655
7907,129,100113,5305,8861
7908,141,100094,4238,4786
7909,135,100105,1300,2590
7910,184,100099,30,1506
7911,125,100072,728,1849
7912,129,100050,2769,3058
7913,481,100086,513,1243
7914,178,100058,2050,2112
7915,168,100109,877,1267
7916,129,100120,1191,2059
7917,169,100102,2517,2775
7918,155,100102,1954,6642
7919,140,100020,2283,2825
7920,276,100097,369,441
7921,305,99578,707,860
7922,128,100118,2954,3648
7923,167,100122,664,3209
7924,196,100101,3910,5574
7925,162,100097,3071,3418
7926,128,100124,1010,1278
7927,243,100123,2431,2533
7928,156,100122,659,7307
7929,137,100111,780,1371
7930,333,100099,536,702
7931,132,100102,2085,3005
7932,133,100104,5637,5732
7933,133,100085,1152,5161
7934,128,100087,4226,5925
7935,189,99927,864,900
7936,134,100079,5570,5639
7937,126,100053,661,950
7938,147,100110,122,333
7939,146,100077,683,1427
7940,170,100120,3444,3602
7941,128,100122,2320,2697
7942,140,100119,2550,3234
7943,216,99956,277,805
7944,135,100107,4733,5859
7945,187,100116,1237,1281
7946,183,100027,521,885
7947,164,100077,826,1961
7948,130,100093,684,2474
7949,176,99961,937,1378
7950,129,100120,1397,3284
7951,141,100103,3186,3651
7952,148,100124,1523,3050
7953,125,100108,1282,1577
7954,177,100040,30,650
7955,129,100104,703,1402
7956,154,100118,2791,3515
7957,131,100110,239,1484
7958,174,100123,1346,1443
7959,141,100124,1353,1492
7960,126,100072,7957,9349
7961,156,100113,247,1842
7962,130,100116,2033,5128
7963,125,100119,938,1560
7964,141,100104,4727,9000
7965,144,100095,1789,6819
7966,150,100084,6950,8295
7967,127,100115,1300,2393
7968,148,100090,4880,6353
7969,148,100081,4700,4851
7970,164,100123,25,2224
7971,135,100121,4124,6031
7972,137,100016,1763,2350
7973,143,100124,623,2442
7974,129,100052,4175,4706
7975,278,99928,1687,2071
7976,190,100089,2250,3808
7977,125,100103,1716,4003
7978,179,100063,1725,1976
7979,140,100103,3568,4122
7980,138,100121,3162,7877
7981,142,100106,1373,2017
7982,133,100109,258,818
7983,126,100114,1105,10169
7984,134,100090,812,7709
7985,191,100111,263,1976
7986,353,100094,1787,1949
7987,237,99946,582,1052
7988,159,100123,221,1457
7989,153,100114,801,1406
7990,136,100120,1154,1821
7991,190,100055,2690,3156
7992,133,100122,6450,7928
7993,127,100098,1883,2401
7994,136,100113,753,880
7995,172,100112,2807,7939
7996,128,100117,680,1180
7997,133,100117,4107,4916
7998,295,100117,938,996
7999,143,100110,625,1899
8000,168,100111,553,1749
8001,149,100046,1750,2582
8002,148,100079,1399,4147
8003,126,100079,6141,7641
8004,138,99998,5269,5759
8005,134,100108,4204,6086
8006,190,100087,818,865
8007,144,100121,4820,5134
8008,157,100104,1250,1955
8009,153,100100,2605,6821
8010,200,100117,860,1669
8011,245,99902,397,641
8012,157,100120,91,98
8013,126,100118,5765,9313
8014,152,100124,6192,9798
8015,143,100098,142,859
8016,142,100120,3009,4689
8017,169,100115,130,2141
8018,191,100112,2879,3118
8019,135,100118,451,1647
8020,138,100099,4560,5605
8021,172,100089,2112,3949
8022,320,100112,437,625
8023,127,100109,7472,9736
8024,125,100109,3568,6105
8025,133,100114,58,927
8026,135,100111,1724,3842
8027,219,100094,1329,1817
8028,132,100101,3366,8599
8029,145,100098,1516,7178
8030,127,100096,3167,4315
8031,128,100119,4382,8437
8032,138,100110,1489,6905
8033,176,99902,2965,3966
8034,150,100093,3348,4226
8035,126,100099,2778,5080
8036,139,100122,3266,8589
8037,163,99832,1113,1563
8038,169,100036,514,2215
8039,146,100120,6021,6079
8040,128,100093,2332,2339
8041,161,100089,370,669
8042,145,100107,5548,6030
8043,151,100107,2669,4422
8044,131,100108,1807,2830
8045,143,100101,111,2132
8046,128,100049,1270,1412
8047,147,100108,3673,6237
8048,146,100120,3233,3733
8049,164,100109,1174,3792
8050,138,100114,2279,7801
8051,149,100092,511,1138
8052,137,100124,1292,2976
8053,194,100030,471,1441
8054,186,100121,39,2140
8055,143,100114,1127,4485
8056,221,100108,743,1058
8057,127,100112,5914,6551
8058,162,100110,1690,2042
8059,127,100124,4859,9290
8060,196,100059,844,1308
8061,128,100124,2910,9367
8062,128,100103,4904,5294
8063,143,100122,457,1252
8064,163,100105,2776,5092
8065,171,100121,5044,5619
8066,138,100115,862,1725
8067,172,100094,1164,1821
8068,127,100124,1717,9937
8069,146,100116,2110,2112
8070,126,100122,2394,2562
8071,132,100118,697,4945
8072,128,100090,4048,5112
8073,183,100120,98,1093
8074,138,100068,3798,3821
8075,127,100081,2224,4570
8076,128,100097,3780,6570
8077,146,100121,3369,7268
8078,144,100108,1474,6502
8079,212,100094,595,2325
8080,134,100042,428,678
8081,179,100101,2738,3843
8082,127,100123,3068,4216
8083,133,100107,287,2064
8084,148,100106,3921,5932
8085,128,100112,1675,3720
8086,136,100115,2753,6078
8087,130,100116,2141,2867
8088,134,100123,96,1032
8089,161,100060,67,123
8090,127,100104,1928,4764
8091,149,100122,1991,7739
8092,129,100116,1055,8281
8093,132,99989,126,572
8094,141,100120,318,9433
8095,225,100117,1047,3064
8096,197,100113,43,944
8097,128,100101,1261,1467
8098,155,100123,1370,1529
8099,245,100036,304,1585
8100,221,100088,2207,2929
8101,138,100098,66,2397
8102,155,100121,4655,4732
8103,134,100035,541,1983
8104,274,99958,3193,3218
8105,154,100124,2242,3612
8106,176,100122,5483,8426
8107,134,100123,681,5529
8108,185,100122,498,1011
8109,155,100122,3723,3794
8110,189,100069,2257,2758
8111,128,100120,135,6184
8112,149,100101,2309,2392
8113,167,100093,2158,3463
8114,135,100115,3968,4518
8115,183,100100,1121,1934
8116,174,100109,640,1824
8117,135,100123,2944,8560
8118,136,100030,531,4384
8119,165,100119,5524,5910
8120,134,100111,3154,8130
8121,252,100105,75,311
8122,220,100034,415,1139
8123,526,100110,302,531
8124,175,100110,5428,5609
8125,127,100098,895,3027
8126,168,99971,1436,2637
8127,128,100050,570,864
8128,126,100119,8499,8706
8129,126,100102,3844,7671
8130,146,100123,306,6418
8131,125,100079,3444,3844
8132,187,100070,1824,2337
8133,236,100083,719,1068
8134,149,100052,295,3707
8135,125,100114,2505,2855
8136,178,100120,4349,6124
8137,178,100108,1044,1607
8138,133,100122,7431,7893
8139,213,100087,149,2621
8140,216,100022,691,937
8141,177,100084,1257,1640
8142,126,100122,8621,9361
8143,147,100111,844,2402
8144,129,100105,2627,3586
8145,130,100121,1906,3508
8146,125,100123,1645,8791
8147,153,100116,1121,3045
8148,130,100119,1801,5494
8149,138,100096,3592,8334
8150,163,99837,1105,1278
8151,156,100105,2831,5271
8152,156,100042,280,883
8153,129,100124,646,3924
8154,125,100119,1430,4083
8155,159,99979,2268,2545
8156,148,100077,814,3651
8157,271,99991,1241,1698
8158,243,100111,598,1129
8159,130,100115,3720,7323
8160,133,100069,2422,6113
8161,150,100103,1360,4444
8162,130,100113,30,1012
8163,145,100074,489,1224
8164,125,100099,308,2495
8165,129,100084,3827,5278
8166,168,100029,760,1304
8167,139,100093,3900,4305
8168,160,100090,1,908
8169,140,100101,3190,4571
8170,164,100102,1850,4420
8171,142,100078,3240,3880
8172,178,100116,41,391
8173,129,100124,1653,3345
8174,146,100109,4278,5137
8175,134,100120,604,3162
8176,144,100116,1554,4798
8177,126,100085,1846,2057
8178,125,100068,8642,8903
8179,137,100049,3118,3420
8180,139,100072,3306,3783
8181,135,100117,2534,5098
8182,137,100100,2922,5190
8183,125,100113,195,6165
8184,167,100118,4080,4585
8185,172,99995,741,1533
8186,158,100116,1396,1588
8187,126,100082,5118,6137
8188,169,100115,1173,3471
8189,135,100056,2845,3075
8190,129,100091,208,392
8191,130,100113,737,2150
8192,174,100124,973,1680
8193,142,100111,36,728
8194,141,100104,4518,5859
8195,208,100057,1004,2240
8196,187,100121,1762,3635
8197,135,100083,2714,3816
8198,125,100120,2951,9529
8199,144,100111,3684,6985
8200,149,100110,1430,5093
8201,134,100118,341,2396
8202,257,100122,372,1600
8203,179,100081,2122,2426
8204,143,100053,273,1096
8205,128,100114,1895,7354
8206,166,100070,2352,3082
8207,141,100117,824,4263
8208,125,100123,4015,9655
8209,294,100075,797,1037
8210,138,100094,1224,3313
8211,187,100098,106,1322
8212,129,100094,2656,4238
8213,132,100077,2865,3570
8214,176,100080,3905,4115
8215,182,100063,917,1109
8216,149,100120,2744,4604
8217,153,100119,220,2901
8218,125,100113,2218,4597
8219,393,100097,246,1286
8220,157,100095,297,920
8221,297,100112,135,643
8222,290,99739,483,754
8223,141,100087,2267,8591
8224,137,100120,6296,6928
8225,141,100117,2370,2438
8226,138,100124,1764,5182
8227,128,100089,3827,8654
8228,128,100110,4840,6568
8229,140,100120,3738,3942
8230,126,99939,19,232
8231,142,100054,882,1232
8232,155,100103,4686,5364
8233,221,100120,1910,2945
8234,226,100080,1333,1915
8235,129,100124,1397,3422
8236,166,100052,4738,4861
8237,446,100090,1249,1294
8238,138,100121,74,498
8239,127,100124,683,1900
8240,126,100120,3250,4458
8241,151,100094,2688,3172
8242,134,100073,4433,4663
8243,125,100114,1789,2855
8244,125,100083,4454,8474
8245,214,100119,313,2266
8246,154,100080,2294,2680
8247,125,100117,6501,6596
8248,166,100096,252,3585
8249,151,100113,7782,8141
8250,126,100057,8578,8660
8251,132,100110,2415,4803
8252,202,100079,405,862
8253,127,100120,5246,8173
8254,135,100088,2151,3724
8255,130,100122,1543,4296
8256,197,100102,559,6002
8257,272,100124,694,819
8258,132,100121,192,628
8259,183,99988,1881,2361
8260,157,100077,1053,1145
8261,132,100115,4561,6850
8262,141,100121,4515,5437
8263,126,100117,1548,1703
8264,139,100100,7041,8040
8265,144,100122,1088,4315
8266,132,100104,2078,2385
8267,135,100103,2299,2521
8268,144,100123,2761,3762
8269,129,100110,1888,3118
8270,128,100121,1859,4550
8271,126,100063,1573,3190
8272,145,100035,151,1390
8273,129,100092,26,2442
8274,263,100104,340,1396
8275,202,100114,1293,1519
8276,158,100119,821,2091
8277,125,100124,956,2450
8278,130,100104,3389,4412
8279,162,100091,57,1697
8280,132,100090,1980,2675
8281,142,100089,175,254
8282,128,100103,706,2701
8283,278,100038,867,2195
8284,198,100091,144,1408
8285,141,100054,3674,4684
8286,163,99763,1309,1487
8287,128,100084,2970,4150
8288,131,100118,3576,7562
8289,135,100114,1236,5622
8290,130,100116,5314,7141
8291,146,100025,134,819
8292,135,100119,2885,6038
8293,208,100124,517,1724
8294,143,100116,760,4084
8295,125,100105,1238,7489
8296,137,100075,1616,2373
8297,153,100119,1262,6364
8298,133,99999,2717,2895
8299,135,99987,246,479
8300,135,100120,2569,2942
8301,138,100106,485,4148
8302,145,100123,2253,3312
8303,141,100123,1566,7611
8304,127,100116,3672,9400
8305,149,100124,2540,3750
8306,313,100093,645,1008
8307,135,100049,903,2271
8308,219,100119,1444,1717
8309,150,100111,1051,2809
8310,162,100098,1267,2454
8311,126,100095,640,2476
8312,127,100109,1850,2162
8313,153,100021,1162,1255
8314,140,100071,573,2800
8315,169,100093,31,941
8316,134,100123,353,5214
8317,203,100108,2619,3098
8318,160,100099,216,419
8319,135,100102,3320,5342
8320,149,100095,1703,2423
8321,131,100120,750,4050
8322,143,100090,1341,2487
8323,125,100121,3121,9130
8324,140,100098,900,3938
8325,228,100048,384,1795
8326,140,100113,675,1445
8327,131,100119,4144,4748
8328,157,100124,89,206
8329,200,99981,300,3192
8330,141,100118,125,4030
8331,128,100102,345,760
8332,133,100108,1040,5368
8333,196,100106,714,1981
8334,150,100069,4395,5964
8335,202,100119,915,1575
8336,151,100117,4648,6071
8337,193,100114,884,1521
8338,132,100116,1812,6224
8339,207,100097,139,511
8340,167,100114,630,2035
8341,135,100089,5534,9280
8342,151,100115,1201,1475
8343,149,99926,1913,3940
8344,200,100122,791,1291
8345,266,100117,508,1004
8346,138,100035,169,572
8347,138,100112,3103,5412
8348,131,100115,2927,6940
8349,175,100096,965,1600
8350,129,100065,1409,2177
8351,135,100108,1814,2376
8352,175,100083,2201,2972
8353,125,100115,5263,6878
8354,204,100115,2107,2158
8355,155,100078,643,767
8356,166,100118,2810,10240
8357,177,100103,5107,5113
8358,211,100064,316,661
8359,155,100120,4078,6324
8360,180,100050,697,1044
8361,139,100115,2745,4245
8362,165,100085,2152,2171
8363,155,100067,3330,5905
8364,140,99941,893,920
8365,128,100122,451,640
8366,165,100083,1682,2574
8367,200,100113,856,1959
8368,126,100117,4278,4310
8369,130,100120,5356,6682
8370,148,100102,70,5591
8371,430,99964,912,962
8372,132,100121,632,3298
8373,156,100061,1987,2339
8374,128,100119,6285,9057
8375,162,100124,2615,2851
8376,133,100108,5912,7859
8377,137,100108,117,428
8378,125,100120,35,5243
8379,168,100118,2017,3784
8380,131,100118,1207,2868
8381,255,100124,226,440
8382,157,100113,4447,4465
8383,137,100101,929,2249
8384,130,100097,958,2027
8385,155,100110,1551,2402
8386,151,100108,1445,2660
8387,128,100107,5645,6391
8388,148,100111,1080,1321
8389,135,100121,8665,9094
8390,138,100112,4563,5967
8391,127,100114,2991,6912
8392,125,100116,6703,9898
8393,140,100124,3905,6055
8394,245,100118,2773,5151
8395,158,99977,116,1046
8396,133,100093,392,2205
8397,132,100114,4630,5968
8398,190,100099,1314,1403
8399,161,100048,2522,3726
8400,135,100051,1183,1522
8401,179,100121,2929,5001
8402,125,100121,405,1514
8403,189,100027,690,2257
8404,129,100123,355,7824
8405,151,99591,946,978
8406,146,100088,4714,8847
8407,157,100066,1681,2951
8408,131,100118,2270,4512
8409,129,100100,7706,7859
8410,333,100077,392,477
8411,186,100105,671,1239
8412,129,100123,185,2557
8413,151,100118,5467,7428
8414,165,100101,1693,2369
8415,226,100102,1228,1352
8416,132,100107,1024,3998
8417,135,100110,1211,6573
8418,138,100119,3014,3037
8419,127,100069,3807,3847
8420,133,100115,6917,7529
8421,179,100075,106,609
8422,142,100114,1211,4759
8423,332,99588,466,933
8424,130,100104,391,2048
8425,217,100118,517,1959
8426,194,100107,354,631
8427,134,100123,1530,2385
8428,137,100095,4462,5281
8429,133,100113,1538,2026
8430,162,100100,1061,1569
8431,154,100086,2353,4098
8432,135,100124,4854,5174
8433,130,100117,1999,3316
8434,149,100108,766,3291
8435,128,100118,2927,3105
8436,159,100088,5738,7015
8437,199,99911,547,1625
8438,128,100115,708,1924
8439,132,100123,2944,7823
8440,140,100123,2220,2705
8441,149,100063,2681,3893
8442,139,100051,3473,3719
8443,148,100112,281,694
8444,149,100090,4428,7095
8445,137,100116,2741,3690
8446,125,100106,407,1467
8447,163,100071,617,1050
8448,135,100119,1940,8407
8449,181,100117,216,1274
8450,127,100092,4352,5115
8451,151,100104,151,2005
8452,145,100119,386,1228
8453,132,100118,706,1299
8454,125,100122,3878,6923
8455,132,100121,1800,7659
8456,131,100120,3989,7529
8457,136,100111,1776,2665
8458,126,100118,1668,5091
8459,274,99985,202,490
8460,280,99966,426,1012
8461,190,100104,1819,4984
8462,302,100084,1138,1509
8463,129,100117,4544,8946
8464,125,100099,6413,7393
8465,131,100116,2478,5052
8466,153,100121,3420,5977
8467,146,100115,995,2591
8468,135,100105,3268,5614
8469,144,100115,4182,4895
8470,134,100117,880,3458
8471,126,100095,103,4064
8472,140,100100,1353,3688
8473,127,100070,521,1148
8474,160,100063,1868,2093
8475,126,100116,336,686
8476,131,99934,1029,1168
8477,162,100094,133,173
8478,154,100090,4987,5140
8479,135,100119,1,1711
8480,128,100090,4344,4762
8481,163,100111,1825,3253
8482,156,100086,376,406
8483,199,100124,1238,2329
8484,198,100121,1123,2694
8485,143,100018,1142,1354
8486,145,100100,421,5174
8487,147,100121,1755,6042
8488,169,100120,590,1524
8489,135,100097,963,2891
8490,148,100124,147,672
8491,226,100105,632,1313
8492,165,100116,3189,3674
8493,130,100101,1506,1563
8494,141,100108,4408,5434
8495,159,100102,926,2407
8496,140,100121,1887,7982
8497,228,100123,408,1118
8498,128,100118,2810,5149
8499,140,100120,4437,4829
8500,137,100111,1239,4125
8501,166,100076,517,2023
8502,135,100092,235,298
8503,129,100113,523,2159
8504,179,100116,1286,1348
8505,155,100070,1426,2232
8506,134,100114,2520,2999
8507,143,100118,3854,4485
8508,173,100078,712,2776
8509,276,100094,1197,2280
8510,161,100085,2107,7331
8511,125,100114,2112,7840
8512,148,100084,1308,1963
8513,179,100120,2449,5381
8514,137,100124,469,3170
8515,144,100123,4078,5315
8516,199,100000,666,1324
8517,134,100120,1889,5174
8518,160,100103,943,2624
8519,127,100104,2209,4014
8520,390,100074,285,594
8521,490,100112,3,259
8522,186,100104,445,1499
8523,136,100088,4084,4765
8524,141,100117,1036,4287
8525,167,100032,389,536
8526,126,100124,2563,3986
8527,128,100093,1464,1644
8528,228,100103,111,1565
8529,197,100106,2585,2677
8530,163,100120,252,2705
8531,136,100115,582,2040
8532,129,100073,2281,3092
8533,125,100121,444,3277
8534,135,100123,409,5659
8535,210,100073,853,1080
8536,172,100077,76,988
8537,132,100123,3192,3967
8538,128,100115,4131,5022
8539,131,100121,1225,8257
8540,235,100121,405,1017
8541,140,100049,965,3735
8542,150,100097,1343,2152
8543,127,100098,5842,7013
8544,131,100113,3389,4489
8545,127,100123,4847,7393
8546,127,100118,2113,2894
8547,129,100116,3330,5800
8548,171,99978,808,926
8549,130,100098,3581,3866
8550,174,99893,288,770
8551,146,100094,1141,3640
8552,131,100122,3572,5022
8553,133,100118,7298,8433
8554,145,100103,3444,5235
8555,240,100116,641,721
8556,127,100100,4919,5840
8557,130,100117,1356,2252
8558,128,100116,2057,3447
8559,132,100108,3037,6475
8560,137,100120,4667,6321
8561,145,100072,148,2960
8562,163,100095,2354,3549
8563,256,100078,160,1311
8564,128,100068,6917,9752
8565,196,99939,481,922
8566,126,100105,3047,3684
8567,140,100069,3013,3066
8568,188,100080,4443,6936
8569,150,100121,499,3459
8570,164,100114,3867,6825
8571,159,100064,115,335
8572,145,100035,393,900
8573,142,100121,514,5466
8574,164,100106,738,1962
8575,130,100104,745,5419
8576,144,99958,637,667
8577,152,100053,710,2165
8578,149,100097,1050,4890
8579,134,100123,2645,2931
8580,295,100018,660,820
8581,173,100084,983,2051
8582,148,100106,1607,3816
8583,209,100108,4160,4932
8584,126,100120,6554,7554
8585,233,100069,933,1006
8586,159,100117,2942,4215
8587,131,100118,3232,3667
8588,181,100112,202,780
8589,144,100109,179,5272
8590,148,100122,321,7608
8591,132,100115,3210,3398
8592,146,100114,347,1650
8593,142,100114,348,4352
8594,162,100052,4275,4294
8595,136,100083,2089,4588
8596,144,100041,532,937
8597,150,100120,6156,7359
8598,163,100119,2116,4165
8599,329,100106,567,1043
8600,125,100116,637,3982
8601,139,100116,177,1814
8602,131,100106,3582,4459
8603,148,100118,3086,7746
8604,207,100066,207,1214
8605,183,100049,743,1494
8606,132,100053,2255,5782
8607,152,100120,2092,3435
8608,125,100072,425,1135
8609,162,100123,1062,1305
8610,130,100117,683,4602
8611,142,100123,4096,5198
8612,166,100043,1780,2117
8613,167,100071,703,2408
8614,259,100110,903,1711
8615,146,100122,2335,3143
8616,170,100052,3336,3933
8617,141,100106,754,5449
8618,261,99928,853,1042
8619,174,100110,1457,2456
8620,219,100120,138,1692
8621,136,100121,4,1483
8622,128,100116,2143,7938
8623,135,100115,3311,5866
8624,187,100110,952,1872
8625,145,100113,5484,7064
8626,160,100085,1796,2926
8627,231,100122,2019,4111
8628,155,100000,802,1229
8629,193,100095,5685,5951
8630,132,100122,4747,7733
8631,125,100076,4363,4423
8632,142,100061,3066,5081
8633,133,100023,3104,5503
8634,143,100115,2821,3746
8635,125,100119,5490,5718
8636,138,100107,5986,6536
8637,157,100106,3113,5444
8638,129,100066,3583,7660
8639,146,100104,6104,6329
8640,136,100076,1950,4297
8641,136,100092,6340,6599
8642,293,100097,555,639
8643,150,100097,2102,2939
8644,126,100112,3834,6092
8645,143,100107,796,1089
8646,129,100103,2208,5044
8647,184,100123,543,1225
8648,130,100107,2861,3966
8649,166,100124,167,2329
8650,140,100101,2326,4180
8651,134,100107,3546,6172
8652,172,100122,878,4048
8653,142,100099,5219,7383
8654,139,100123,3962,4516
8655,126,99958,579,780
8656,160,100080,1312,5225
8657,201,100121,60,1258
8658,126,100104,3487,7219
8659,128,100122,887,4722
8660,135,100111,302,9224
8661,145,100065,5535,7498
8662,180,100106,2192,2519
8663,169,100071,1007,1233
8664,138,100124,756,1981
8665,127,100124,94,4371
8666,149,100071,4999,8206
8667,168,100118,3223,5894
8668,127,100119,1514,1587
8669,163,100112,191,862
8670,137,100119,6807,8663
8671,132,100123,137,618
8672,166,100118,91,2900
8673,126,100085,3076,3622
8674,163,100107,126,1184
8675,132,100105,397,1511
8676,169,100093,1532,1545
8677,125,100113,2314,3940
8678,129,100113,943,3556
8679,127,99952,1267,1598
8680,135,100097,4190,5984
8681,130,100124,4745,7249
8682,128,100121,977,2611
8683,331,100094,360,921
8684,133,100112,1523,1958
8685,199,100120,5849,6637
8686,132,100107,4128,6930
8687,166,100037,1309,1872
8688,176,100115,3189,4573
8689,166,100119,4331,4978
8690,201,100101,1247,1477
8691,132,100122,945,2606
8692,125,100121,3161,5366
8693,130,100088,3056,3647
8694,213,99995,61,253
8695,131,100118,1519,1953
8696,494,100110,334,1354
8697,135,100106,5017,8709
8698,132,100108,1497,2655
8699,151,100047,178,4296
8700,131,100097,661,962
8701,139,100086,2079,4107
8702,135,100117,1768,4193
8703,129,100091,1514,1745
8704,140,100040,2378,6172
8705,134,100103,2791,4074
8706,155,100112,2863,4388
8707,196,100029,288,451
8708,142,100124,5463,7342
8709,128,100099,2943,3160
8710,157,100122,668,1677
8711,139,100115,784,2094
8712,125,100116,4129,4792
8713,644,100107,394,1845
8714,155,100038,1047,1821
8715,132,100099,2045,4409
8716,147,100033,1359,2163
8717,241,100122,127,469
8718,137,100033,1771,2241
8719,180,100098,368,743
8720,131,100122,372,1105
8721,132,100060,4191,6082
8722,135,100119,1775,6703
8723,126,100124,3577,4887
8724,168,100106,1566,3720
8725,142,100107,3053,7077
8726,144,100122,4518,5991
8727,144,100117,3592,4388
8728,173,100123,2966,3067
8729,133,100112,1558,4741
8730,125,100117,168,943
8731,129,100096,1776,5225
8732,133,100123,3373,6502
8733,144,100097,42,400
8734,138,100118,717,1160
8735,136,100112,401,2085
8736,177,100111,1620,3240
8737,143,100108,5480,8345
8738,126,100091,1628,2641
8739,134,100116,3052,3847
8740,127,100105,4702,4849
8741,140,100109,242,3881
8742,138,99997,1438,3974
8743,145,100041,1634,2153
8744,139,100081,1197,3127
8745,307,100098,1773,2206
8746,132,100112,755,3469
8747,146,100106,2722,3248
8748,148,100109,2124,7243
8749,131,100121,1867,2723
8750,131,100114,2647,7476
8751,161,100106,934,2333
8752,130,100115,2903,5632
8753,129,100121,3319,3721
8754,165,100116,2718,5889
8755,132,100105,1845,6927
8756,180,100073,342,2412
8757,134,100098,859,7507
8758,159,100116,2794,4207
8759,177,100052,922,1243
8760,128,100104,7828,8180
8761,158,99947,2591,3641
8762,128,100082,1666,1887
8763,140,100124,286,4804
8764,185,99965,388,574
8765,125,100115,1447,5937
8766,125,100122,5764,9830
8767,128,100123,2756,8055
8768,249,100123,262,1668
8769,148,100123,777,4478
8770,145,100121,149,174
8771,201,100103,3773,3830
8772,194,100053,971,1503
8773,125,100121,2935,4988
8774,140,100121,3830,5678
8775,171,100124,3650,3961
8776,149,100048,2007,3652
8777,127,100096,8059,9672
8778,131,100112,3366,5579
8779,125,100123,405,4580
8780,140,100108,2617,6399
8781,126,100119,1264,2094
8782,151,100054,2841,6118
8783,262,100095,73,377
8784,146,100105,6025,6549
8785,161,100016,263,2992
8786,347,100122,221,970
8787,134,100111,2067,2420
8788,127,100076,133,7963
8789,146,100110,532,2945
8790,163,100111,2423,2890
8791,131,100111,1643,5033
8792,132,100067,2535,4557
8793,132,100114,6094,7959
8794,168,100097,3057,3470
8795,134,100100,1540,6523
8796,151,100071,2348,2567
8797,279,100117,1036,2073
8798,146,100115,144,1087
8799,138,100112,730,2755
8800,131,100113,6702,7578
8801,135,100107,348,961
8802,163,100112,23,3091
8803,147,100104,2651,3326
8804,132,100109,2414,6225
8805,174,100124,1134,1782
8806,136,100118,1202,5833
8807,162,100102,1188,4655
8808,129,100112,1677,5683
8809,141,100113,892,2493
8810,125,100119,5070,8100
8811,223,100124,64,190
8812,141,100115,317,2536
8813,147,100112,229,599
8814,166,100118,602,2909
8815,147,100099,7561,8111
8816,330,100029,994,1106
8817,127,100114,2886,3440
8818,157,100082,1132,1639
8819,127,100096,4888,5261
8820,141,100120,4502,4922
8821,126,100098,4828,6663
8822,167,100120,3969,4025
8823,171,100119,257,690
8824,126,100123,4321,8753
8825,140,100121,3674,4499
8826,149,100084,5731,10364
8827,140,99893,565,1250
8828,143,100124,995,4044
8829,151,100102,1242,2804
8830,139,100122,6003,6043
8831,138,100107,447,2478
8832,132,100106,494,1519
8833,154,100092,1178,2461
8834,215,100062,579,972
8835,151,99976,907,1474
8836,128,100095,2932,3615
8837,131,100110,2685,5275
8838,144,100108,146,1694
8839,126,100089,5873,7925
8840,132,100107,3626,3726
8841,147,100121,640,3350
8842,317,99922,501,997
8843,137,100119,2071,5870
8844,135,100123,6355,7241
8845,138,100013,574,1267
8846,159,100122,2214,2230
8847,130,100092,5180,7282
8848,142,100070,4473,4752
8849,169,100095,2684,4883
8850,125,100111,1817,3309
8851,140,100119,2590,3352
